Customer_ID,Order_Count,Total_Revenue,Total_Items,Segment
13834.0,2,324.19,221,Occasional
13835.0,7,1095.27,520,Regular
13836.0,3,2634.11,1239,Occasional
13837.0,2,266.59000000000003,182,Occasional
13838.0,10,1690.07,694,Regular
13839.0,1,139.95000000000002,25,One-Time
13840.0,1,651.4,358,One-Time
13841.0,2,99.43,105,Occasional
13842.0,18,5319.34,2716,VIP
13843.0,1,319.75,145,One-Time
13844.0,1,361.62,196,One-Time
13845.0,1,312.98,182,One-Time
13846.0,4,1307.79,705,Regular
13847.0,1,310.72,96,One-Time
13848.0,10,3027.5,9204,Regular
13849.0,5,3469.3,1883,Regular
13850.0,1,1595.48,944,One-Time
13851.0,8,4606.46,2525,Regular
13852.0,1,187.35000000000002,85,One-Time
13853.0,1,1090.1399999999999,312,One-Time
13854.0,41,12259.1,3644,VIP
13855.0,4,1310.3400000000001,575,Regular
13856.0,11,1142.03,1105,VIP
13857.0,7,1017.31,788,Regular
13858.0,1,216.17000000000002,75,One-Time
13859.0,2,515.86,167,Occasional
13860.0,5,1245.9,591,Regular
13861.0,2,273.26,225,Occasional
13862.0,9,2556.09,1927,Regular
13863.0,4,1239.55,553,Regular
13864.0,1,662.4000000000001,192,One-Time
13865.0,5,522.1800000000001,208,Regular
13866.0,1,145.67,57,One-Time
13867.0,3,1005.09,501,Occasional
13868.0,2,3192.54,1964,Occasional
13869.0,11,7998.12,4303,VIP
13870.0,15,5712.08,3449,VIP
13871.0,17,7885.85,3502,VIP
13872.0,3,919.57,339,Occasional
13873.0,8,1038.92,472,Regular
13874.0,7,2049.15,864,Regular
13875.0,15,4828.18,3095,VIP
13876.0,1,122.7,36,One-Time
13877.0,3,449.68,478,Occasional
13878.0,4,2416.9,927,Regular
13879.0,1,395.5,204,One-Time
13880.0,18,4313.36,2545,VIP
13881.0,44,45482.45,29913,VIP
13882.0,6,1199.83,957,Regular
13883.0,16,6595.54,3586,VIP
13884.0,10,1825.03,752,Regular
13885.0,2,506.8,182,Occasional
13886.0,1,243.56,126,One-Time
13887.0,1,349.55,147,One-Time
13888.0,8,3871.76,796,Regular
13889.0,6,1991.23,979,Regular
13890.0,14,2927.38,1392,VIP
13891.0,3,859.21,476,Occasional
13892.0,7,5625.08,3699,Regular
13893.0,1,821.1,190,One-Time
13894.0,3,564.62,354,Occasional
13895.0,6,4008.52,2060,Regular
13896.0,1,388.55,149,One-Time
13897.0,4,1176.67,821,Regular
13898.0,2,686.4,544,Occasional
13899.0,2,388.52,156,Occasional
13900.0,6,1610.5900000000001,938,Regular
13901.0,19,8610.27,4012,VIP
13902.0,5,34095.26,220600,Regular
13903.0,2,194.3,112,Occasional
13904.0,2,332.64,332,Occasional
13905.0,1,312.65,135,One-Time
13906.0,1,42.0,100,One-Time
13907.0,1,136.8,68,One-Time
13908.0,4,2369.55,1478,Regular
13909.0,2,282.85,301,Occasional
13911.0,21,4245.64,4488,VIP
13912.0,1,124.95,29,One-Time
13913.0,1,42.22,10,One-Time
13914.0,2,626.45,380,Occasional
13915.0,1,70.80000000000001,24,One-Time
13916.0,4,1275.81,673,Regular
13917.0,2,272.04,228,Occasional
13918.0,2,1212.8400000000001,1140,Occasional
13919.0,4,1360.68,1133,Regular
13920.0,4,1774.68,1772,Regular
13921.0,5,735.35,211,Regular
13922.0,3,865.2,467,Occasional
13923.0,1,351.13,185,One-Time
13924.0,6,1838.8500000000001,1575,Regular
13925.0,4,678.25,331,Regular
13926.0,1,223.85000000000002,104,One-Time
13927.0,2,708.26,463,Occasional
13928.0,5,2000.55,500,Regular
13929.0,14,6180.11,2264,VIP
13930.0,2,337.34,274,Occasional
13931.0,12,5991.16,3720,VIP
13932.0,1,307.4,72,One-Time
13933.0,2,608.79,205,Occasional
13934.0,1,922.1,390,One-Time
13935.0,3,6116.92,2252,Occasional
13936.0,3,939.6600000000001,661,Occasional
13937.0,2,880.13,587,Occasional
13938.0,1,71.66,70,One-Time
13939.0,8,1575.86,1614,Regular
13940.0,6,1839.51,518,Regular
13941.0,16,17070.87,6239,VIP
13942.0,1,320.0,1000,One-Time
13943.0,1,246.54000000000002,94,One-Time
13944.0,1,200.43,153,One-Time
13945.0,2,854.1500000000001,413,Occasional
13946.0,6,1876.23,2847,Regular
13947.0,1,90.60000000000001,44,One-Time
13948.0,4,548.76,248,Regular
13949.0,6,2427.32,2474,Regular
13950.0,4,745.0600000000001,323,Regular
13951.0,3,674.45,459,Occasional
13952.0,14,12823.521,5947,VIP
13953.0,15,6807.97,5251,VIP
13954.0,2,439.92,150,Occasional
13955.0,3,544.0699999999999,272,Occasional
13956.0,6,1321.81,578,Regular
13957.0,3,458.25,157,Occasional
13958.0,8,4709.2300000000005,2264,Regular
13959.0,10,2995.77,2246,Regular
13960.0,2,230.22,142,Occasional
13961.0,1,538.4,226,One-Time
13962.0,3,362.8,160,Occasional
13963.0,17,2860.57,2007,VIP
13964.0,2,438.9,228,Occasional
13965.0,3,996.61,425,Occasional
13966.0,1,384.26,760,One-Time
13967.0,2,166.3,66,Occasional
13968.0,1,123.66,174,One-Time
13969.0,39,14677.64,7172,VIP
13970.0,2,846.55,469,Occasional
13971.0,15,4691.6,3094,VIP
13972.0,2,190.25,187,Occasional
13973.0,1,264.7,109,One-Time
13974.0,2,677.72,356,Occasional
13975.0,12,5256.4,3884,VIP
13976.0,4,1192.3600000000001,452,Regular
13977.0,1,519.8100000000001,303,One-Time
13978.0,3,6975.52,1717,Occasional
13979.0,8,3416.53,2286,Regular
13980.0,5,768.8199999999999,463,Regular
13981.0,1,331.14,234,One-Time
13982.0,9,3954.29,2478,Regular
13983.0,23,9569.34,4641,VIP
13984.0,12,1893.8,1301,VIP
13985.0,23,10656.2,5228,VIP
13986.0,1,320.46,430,One-Time
13987.0,2,682.54,492,Occasional
13988.0,8,4757.8,3385,Regular
13989.0,5,2026.06,2207,Regular
13990.0,1,311.3,190,One-Time
13991.0,6,852.88,995,Regular
13992.0,3,219.5,154,Occasional
13993.0,20,6868.71,2155,VIP
13994.0,7,2294.9900000000002,935,Regular
13995.0,19,6393.2,2744,VIP
13996.0,2,895.76,613,Occasional
13997.0,3,376.46,143,Occasional
13998.0,3,566.7,204,Occasional
13999.0,32,11829.97,5400,VIP
14000.0,5,2046.34,1838,Regular
14001.0,9,4228.85,1779,Regular
14002.0,2,529.73,877,Occasional
14003.0,1,209.41,149,One-Time
14004.0,11,6258.45,3425,VIP
14005.0,5,2874.72,2478,Regular
14006.0,7,2196.67,2181,Regular
14007.0,1,79.48,16,One-Time
14008.0,1,509.04,326,One-Time
14009.0,3,1099.91,951,Occasional
14010.0,2,445.15,177,Occasional
14011.0,2,457.82,644,Occasional
14012.0,1,328.8,160,One-Time
14013.0,5,1084.57,775,Regular
14014.0,3,1948.21,2004,Occasional
14015.0,1,917.34,378,One-Time
14016.0,11,11403.41,5722,VIP
14017.0,1,229.75,73,One-Time
14018.0,1,367.15,224,One-Time
14019.0,3,1421.6100000000001,1037,Occasional
14020.0,5,2997.94,1149,Regular
14021.0,8,4384.46,879,Regular
14022.0,2,792.15,681,Occasional
14023.0,2,584.07,345,Occasional
14024.0,3,645.74,238,Occasional
14025.0,11,4565.2300000000005,1917,VIP
14026.0,4,1920.8999999999999,496,Regular
14027.0,1,104.82,62,One-Time
14028.0,3,10396.5,7170,Occasional
14029.0,2,467.66,198,Occasional
14030.0,23,7584.53,4218,VIP
14031.0,46,41608.92,14385,VIP
14032.0,18,4596.44,3751,VIP
14033.0,1,109.44,576,One-Time
14034.0,3,648.89,420,Occasional
14035.0,9,2794.75,1405,Regular
14036.0,1,626.65,268,One-Time
14037.0,6,836.95,590,Regular
14038.0,6,3681.7400000000002,1709,Regular
14039.0,2,267.28000000000003,192,Occasional
14040.0,41,14214.33,5365,VIP
14041.0,1,141.41,94,One-Time
14042.0,1,431.98,180,One-Time
14043.0,2,302.59999999999997,152,Occasional
14044.0,13,7204.76,3217,VIP
14045.0,17,11745.99,4460,VIP
14046.0,1,154.99,460,One-Time
14047.0,14,3968.11,1541,VIP
14048.0,3,748.69,467,Occasional
14049.0,15,13690.13,8608,VIP
14050.0,2,746.36,689,Occasional
14051.0,43,24892.46,6153,VIP
14052.0,2,466.66,174,Occasional
14053.0,5,2219.11,854,Regular
14054.0,1,92.46000000000001,62,One-Time
14055.0,3,1520.96,720,Occasional
14056.0,26,12542.08,5473,VIP
14057.0,26,14427.14,8004,VIP
14058.0,3,483.04,213,Occasional
14059.0,1,183.6,128,One-Time
14060.0,31,11211.130000000001,8405,VIP
14061.0,3,917.4300000000001,133,Occasional
14062.0,26,25617.350000000002,12801,VIP
14063.0,9,22710.2,3850,Regular
14064.0,15,3260.2400000000002,3911,VIP
14065.0,3,891.02,582,Occasional
14066.0,1,152.55,45,One-Time
14067.0,2,374.7,361,Occasional
14068.0,4,1516.72,510,Regular
14069.0,3,250.78,65,Occasional
14070.0,1,321.6,85,One-Time
14071.0,9,1468.08,1002,Regular
14072.0,1,390.85,65,One-Time
14073.0,1,151.04,130,One-Time
14074.0,1,219.4,228,One-Time
14075.0,6,1734.87,1494,Regular
14076.0,1,118.67,79,One-Time
14077.0,7,713.09,429,Regular
14078.0,13,7505.74,1639,VIP
14079.0,2,618.73,302,Occasional
14080.0,8,1802.68,368,Regular
14081.0,12,4874.67,3383,VIP
14082.0,2,413.36,246,Occasional
14083.0,11,1082.19,760,VIP
14084.0,1,150.5,306,One-Time
14085.0,38,11679.91,6861,VIP
14086.0,3,135.85,19,Occasional
14087.0,3,829.47,718,Occasional
14088.0,16,64036.8,15276,VIP
14089.0,1,158.75,133,One-Time
14090.0,1,76.32000000000001,72,One-Time
14091.0,2,9530.08,3316,Occasional
14092.0,28,8651.48,3998,VIP
14093.0,1,433.86,391,One-Time
14094.0,1,311.77,158,One-Time
14095.0,2,54.2,16,Occasional
14096.0,19,67475.08,17011,VIP
14097.0,3,1306.92,838,Occasional
14098.0,1,147.35,104,One-Time
14099.0,22,6880.43,3993,VIP
14100.0,1,191.95,63,One-Time
14101.0,13,9961.93,10542,VIP
14102.0,5,1105.8799999999999,769,Regular
14104.0,7,2098.0,836,Regular
14105.0,7,15640.04,5133,Regular
14106.0,1,214.8,24,One-Time
14107.0,11,4877.3,3489,VIP
14108.0,4,1044.96,660,Regular
14109.0,1,144.2,88,One-Time
14110.0,33,12987.95,5825,VIP
14111.0,5,1005.35,459,Regular
14112.0,14,5837.54,3540,VIP
14113.0,17,7111.66,3442,VIP
14114.0,9,2773.58,893,Regular
14115.0,2,622.67,509,Occasional
14116.0,5,1382.74,707,Regular
14117.0,1,90.0,72,One-Time
14118.0,1,458.45,97,One-Time
14119.0,2,183.37,177,Occasional
14121.0,4,2780.15,2082,Regular
14122.0,3,362.42,114,Occasional
14123.0,1,436.18,234,One-Time
14124.0,1,419.58,1618,One-Time
14125.0,3,2720.63,1628,Occasional
14126.0,4,1172.46,887,Regular
14127.0,6,1900.0800000000002,828,Regular
14128.0,3,924.21,814,Occasional
14129.0,9,2591.34,1414,Regular
14130.0,4,1858.77,1215,Regular
14131.0,1,168.22,105,One-Time
14132.0,11,3586.03,3368,VIP
14133.0,4,911.14,398,Regular
14134.0,17,16168.68,6656,VIP
14135.0,26,9131.24,8828,VIP
14136.0,5,1570.81,1148,Regular
14137.0,1,332.7,462,One-Time
14138.0,2,965.88,600,Occasional
14139.0,4,1086.8,1049,Regular
14140.0,2,935.05,811,Occasional
14141.0,4,915.13,355,Regular
14142.0,2,671.34,518,Occasional
14143.0,1,115.8,30,One-Time
14144.0,1,30.6,12,One-Time
14145.0,7,7600.05,1655,Regular
14146.0,16,19511.93,8069,VIP
14147.0,9,2590.2,995,Regular
14148.0,2,466.29,223,Occasional
14149.0,1,446.62,218,One-Time
14150.0,2,658.64,496,Occasional
14151.0,2,679.45,405,Occasional
14152.0,9,2021.6000000000001,1861,Regular
14153.0,1,233.39999999999998,312,One-Time
14154.0,8,6460.7,3222,Regular
14155.0,1,118.75,25,One-Time
14156.0,183,324234.19,166908,VIP
14157.0,5,978.69,521,Regular
14158.0,1,507.65999999999997,781,One-Time
14159.0,20,7860.8,6520,VIP
14160.0,7,8421.47,4661,Regular
14161.0,7,2996.93,1480,Regular
14162.0,2,289.36,142,Occasional
14163.0,5,2594.62,950,Regular
14164.0,2,1631.77,1033,Occasional
14165.0,1,120.44,53,One-Time
14166.0,2,251.15,82,Occasional
14167.0,10,2805.49,724,Regular
14168.0,2,370.45,147,Occasional
14169.0,2,621.51,205,Occasional
14170.0,3,570.18,270,Occasional
14171.0,2,498.79,211,Occasional
14172.0,3,369.02,78,Occasional
14173.0,6,586.0,194,Regular
14174.0,1,134.46,94,One-Time
14175.0,8,7678.88,3009,Regular
14176.0,6,1681.0500000000002,266,Regular
14177.0,13,2209.69,1043,VIP
14178.0,7,1600.26,1494,Regular
14179.0,2,701.57,319,Occasional
14180.0,34,6190.09,885,VIP
14181.0,2,308.35,120,Occasional
14182.0,4,678.77,174,Regular
14183.0,3,283.29,61,Occasional
14184.0,1,452.89,127,One-Time
14185.0,1,197.65,6,One-Time
14186.0,11,2329.02,1664,VIP
14187.0,1,123.5,50,One-Time
14188.0,6,2054.36,1162,Regular
14189.0,16,5503.150000000001,4392,VIP
14190.0,1,79.9,2,One-Time
14191.0,16,12976.69,5875,VIP
14192.0,1,293.74,218,One-Time
14193.0,3,1210.19,653,Occasional
14194.0,38,19764.61,10221,VIP
14195.0,7,2625.5,2146,Regular
14196.0,1,335.52,142,One-Time
14197.0,1,390.05,143,One-Time
14198.0,9,1569.73,623,Regular
14199.0,4,1091.7,254,Regular
14200.0,1,379.2,140,One-Time
14201.0,11,1601.94,807,VIP
14202.0,5,885.38,185,Regular
14203.0,1,339.34,80,One-Time
14204.0,4,1024.83,469,Regular
14205.0,10,2441.85,1347,Regular
14206.0,3,1185.01,930,Occasional
14207.0,1,157.8,36,One-Time
14208.0,2,567.05,529,Occasional
14209.0,16,5014.67,1745,VIP
14210.0,16,5556.570000000001,2511,VIP
14211.0,22,5870.96,2915,VIP
14212.0,2,2190.14,2046,Occasional
14213.0,1,1192.2,244,One-Time
14214.0,5,1004.38,751,Regular
14215.0,11,6335.58,3181,VIP
14216.0,5,2150.04,712,Regular
14217.0,23,3298.59,1230,VIP
14218.0,1,169.48000000000002,160,One-Time
14219.0,4,1822.1,594,Regular
14220.0,4,1515.0,468,Regular
14221.0,19,7365.400000000001,3958,VIP
14222.0,1,683.17,607,One-Time
14223.0,4,1152.06,684,Regular
14224.0,9,1841.71,826,Regular
14225.0,4,2031.07,1167,Regular
14226.0,6,2985.13,1714,Regular
14227.0,15,6368.71,4048,VIP
14228.0,3,745.5,260,Occasional
14229.0,7,2594.04,934,Regular
14230.0,3,979.8000000000001,246,Occasional
14231.0,4,1235.6200000000001,610,Regular
14232.0,5,2048.07,1941,Regular
14233.0,7,2904.27,1261,Regular
14234.0,4,754.12,951,Regular
14235.0,10,4720.94,3015,Regular
14236.0,5,1555.34,774,Regular
14237.0,2,471.14,238,Occasional
14238.0,3,434.23,189,Occasional
14239.0,22,5361.63,2005,VIP
14240.0,3,1247.49,655,Occasional
14241.0,2,333.7,242,Occasional
14242.0,2,280.55,123,Occasional
14243.0,20,7300.400000000001,3691,VIP
14244.0,1,366.41999999999996,814,One-Time
14245.0,2,1693.45,976,Occasional
14246.0,3,1474.06,804,Occasional
14247.0,6,761.51,379,Regular
14248.0,3,1032.95,692,Occasional
14249.0,12,5400.461,2383,VIP
14250.0,3,1904.05,1200,Occasional
14251.0,5,2879.7000000000003,1674,Regular
14252.0,1,350.99,111,One-Time
14253.0,3,380.29,89,Occasional
14254.0,1,601.03,263,One-Time
14255.0,1,1000.63,1,One-Time
14256.0,5,2460.79,1147,Regular
14257.0,12,9271.15,4073,VIP
14258.0,31,36304.26,18735,VIP
14259.0,1,120.0,68,One-Time
14260.0,3,824.28,544,Occasional
14261.0,2,1163.45,406,Occasional
14262.0,8,2618.23,1645,Regular
14263.0,1,322.93,171,One-Time
14264.0,6,1517.3600000000001,553,Regular
14265.0,4,1373.35,715,Regular
14266.0,1,40.56,24,One-Time
14267.0,4,1550.62,545,Regular
14268.0,1,354.85,147,One-Time
14269.0,1,295.73,123,One-Time
14270.0,1,492.65000000000003,197,One-Time
14271.0,2,214.18,148,Occasional
14272.0,4,920.81,1097,Regular
14273.0,5,589.97,265,Regular
14274.0,1,256.6,178,One-Time
14275.0,7,1526.3799999999999,718,Regular
14276.0,7,2102.68,1406,Regular
14277.0,9,17197.61,89806,Regular
14278.0,2,1810.26,693,Occasional
14279.0,2,191.86,46,Occasional
14280.0,1,134.04,52,One-Time
14281.0,1,245.15,45,One-Time
14282.0,26,8471.79,5444,VIP
14283.0,4,628.44,550,Regular
14284.0,3,1299.65,510,Occasional
14285.0,8,3284.42,954,Regular
14286.0,7,8479.76,8795,Regular
14287.0,3,176.63,261,Occasional
14288.0,1,426.6,188,One-Time
14289.0,6,911.26,292,Regular
14290.0,9,4794.71,1811,Regular
14291.0,24,8271.68,6304,VIP
14292.0,16,9226.25,3429,VIP
14293.0,9,2903.01,1558,Regular
14294.0,1,375.34000000000003,190,One-Time
14295.0,5,2362.91,1029,Regular
14296.0,3,458.85,325,Occasional
14297.0,4,1305.33,865,Regular
14298.0,83,91639.55,100273,VIP
14299.0,28,21296.03,10124,VIP
14300.0,1,43.2,32,One-Time
14301.0,4,1992.18,1686,Regular
14302.0,3,742.9000000000001,298,Occasional
14303.0,2,277.94,218,Occasional
14304.0,3,1725.01,775,Occasional
14305.0,3,1858.96,1089,Occasional
14306.0,6,3151.4,2065,Regular
14307.0,11,5785.89,3066,VIP
14308.0,3,1996.47,3,Occasional
14309.0,11,3780.81,2583,VIP
14310.0,1,492.1,230,One-Time
14311.0,2,516.45,235,Occasional
14312.0,14,4896.19,2353,VIP
14314.0,2,229.79999999999998,332,Occasional
14315.0,19,8895.08,2373,VIP
14316.0,5,1370.34,4494,Regular
14317.0,1,508.58,255,One-Time
14318.0,1,158.02,152,One-Time
14319.0,1,494.85,329,One-Time
14320.0,5,1346.75,713,Regular
14321.0,7,2218.06,3275,Regular
14322.0,4,474.1,158,Regular
14323.0,2,605.0600000000001,350,Occasional
14324.0,2,701.61,402,Occasional
14325.0,1,245.48000000000002,320,One-Time
14326.0,3,940.98,572,Occasional
14327.0,6,1894.93,1296,Regular
14328.0,1,445.05,1,One-Time
14329.0,15,9887.62,5913,VIP
14330.0,1,200.63,103,One-Time
14331.0,4,2083.64,687,Regular
14332.0,5,1917.41,875,Regular
14333.0,1,415.2,58,One-Time
14334.0,12,4318.4800000000005,2986,VIP
14335.0,2,454.86,375,Occasional
14336.0,4,1614.91,1759,Regular
14338.0,3,928.1,622,Occasional
14339.0,2,620.27,456,Occasional
14340.0,1,134.7,58,One-Time
14341.0,19,4464.77,2814,VIP
14342.0,7,933.44,522,Regular
14343.0,6,4437.19,1535,Regular
14344.0,20,2993.05,1546,VIP
14345.0,1,108.98,50,One-Time
14346.0,5,2315.75,1878,Regular
14347.0,1,82.60000000000001,48,One-Time
14348.0,1,409.57,183,One-Time
14349.0,1,133.5,86,One-Time
14350.0,3,972.03,543,Occasional
14351.0,1,51.0,12,One-Time
14352.0,4,1078.96,538,Regular
14353.0,3,376.5,344,Occasional
14354.0,2,163.62,210,Occasional
14355.0,3,840.0500000000001,617,Occasional
14356.0,2,701.23,277,Occasional
14357.0,1,225.12,147,One-Time
14358.0,2,400.06,338,Occasional
14359.0,3,912.1800000000001,371,Occasional
14360.0,5,5464.76,2117,Regular
14361.0,1,214.71,251,One-Time
14362.0,1,151.5,96,One-Time
14363.0,2,227.47000000000003,105,Occasional
14364.0,9,3728.15,1973,Regular
14365.0,2,634.68,557,Occasional
14366.0,1,136.0,16,One-Time
14367.0,16,9227.82,4426,VIP
14368.0,1,155.0,36,One-Time
14369.0,2,469.13,255,Occasional
14370.0,7,1184.58,270,Regular
14371.0,1,100.5,34,One-Time
14372.0,3,987.74,379,Occasional
14373.0,1,76.55,17,One-Time
14374.0,1,108.0,20,One-Time
14375.0,3,1106.82,647,Occasional
14376.0,1,215.46,50,One-Time
14377.0,2,617.05,219,Occasional
14378.0,1,131.25,57,One-Time
14379.0,4,1265.16,712,Regular
14380.0,1,48.96,1,One-Time
14381.0,2,625.94,449,Occasional
14382.0,2,1193.6299999999999,1667,Occasional
14383.0,3,1247.69,817,Occasional
14384.0,1,58.5,30,One-Time
14385.0,3,202.10999999999999,159,Occasional
14386.0,1,142.4,54,One-Time
14387.0,3,1727.6,795,Occasional
14388.0,16,6388.2,4190,VIP
14389.0,5,1898.01,1388,Regular
14390.0,13,6150.03,2830,VIP
14391.0,1,135.6,168,One-Time
14392.0,1,266.4,114,One-Time
14393.0,1,67.95,13,One-Time
14394.0,1,93.8,58,One-Time
14395.0,22,7885.18,3877,VIP
14396.0,7,1969.38,959,Regular
14397.0,19,2612.96,1890,VIP
14398.0,2,707.79,267,Occasional
14399.0,13,4190.92,1082,VIP
14400.0,5,4143.45,2592,Regular
14401.0,25,9207.8,6941,VIP
14402.0,1,285.6,240,One-Time
14403.0,6,1880.51,737,Regular
14404.0,13,2724.13,1577,VIP
14405.0,1,195.0,100,One-Time
14406.0,1,156.75,77,One-Time
14407.0,7,2189.53,1419,Regular
14408.0,12,5666.27,2733,VIP
14409.0,11,3447.59,2242,VIP
14410.0,14,5981.76,2183,VIP
14411.0,1,1063.0,196,One-Time
14412.0,3,1426.19,1428,Occasional
14413.0,4,764.52,277,Regular
14414.0,8,2399.33,2877,Regular
14415.0,25,14671.89,6895,VIP
14416.0,2,490.22,326,Occasional
14417.0,1,524.65,543,One-Time
14418.0,3,1937.25,1711,Occasional
14419.0,8,6656.87,1214,Regular
14420.0,4,1639.17,1120,Regular
14421.0,6,2469.37,1342,Regular
14422.0,20,10290.12,6078,VIP
14423.0,3,916.61,419,Occasional
14424.0,1,322.08,48,One-Time
14425.0,3,661.39,325,Occasional
14426.0,18,14748.47,7912,VIP
14427.0,4,1263.52,538,Regular
14428.0,5,1224.06,428,Regular
14429.0,1,516.28,286,One-Time
14430.0,3,1220.9,446,Occasional
14431.0,4,2614.2,1202,Regular
14432.0,7,2300.08,2023,Regular
14433.0,1,280.7,131,One-Time
14434.0,8,3175.98,997,Regular
14435.0,1,90.42,282,One-Time
14436.0,2,271.7,297,Occasional
14437.0,5,873.34,420,Regular
14438.0,1,131.9,82,One-Time
14439.0,7,9893.44,2312,Regular
14440.0,13,5982.03,1605,VIP
14441.0,11,4611.6900000000005,1260,VIP
14442.0,9,8587.47,2136,Regular
14443.0,5,2082.9700000000003,1357,Regular
14444.0,1,120.44,172,One-Time
14445.0,1,221.65,83,One-Time
14446.0,6,1214.56,1105,Regular
14447.0,6,1711.73,913,Regular
14448.0,2,375.35,104,Occasional
14449.0,10,2351.86,1642,Regular
14450.0,7,1128.44,522,Regular
14451.0,12,3258.68,1737,VIP
14452.0,4,658.95,285,Regular
14453.0,1,119.93,49,One-Time
14454.0,5,977.3000000000001,400,Regular
14455.0,4,617.72,706,Regular
14456.0,9,3017.28,2885,Regular
14457.0,1,113.64,88,One-Time
14458.0,1,228.07,317,One-Time
14459.0,2,5375.741,2303,Occasional
14460.0,10,4425.3,2842,Regular
14461.0,15,6722.86,3020,VIP
14462.0,14,21382.05,4129,VIP
14463.0,4,786.5699999999999,210,Regular
14464.0,2,111.0,62,Occasional
14465.0,11,3925.85,2539,VIP
14466.0,14,4267.99,2509,VIP
14467.0,16,14265.65,3528,VIP
14468.0,1,204.24,164,One-Time
14469.0,4,2093.46,973,Regular
14470.0,3,712.04,282,Occasional
14471.0,2,400.95,187,Occasional
14472.0,9,2118.72,1271,Regular
14473.0,2,234.34,88,Occasional
14474.0,2,1258.89,448,Occasional
14475.0,4,1151.15,541,Regular
14476.0,1,193.0,110,One-Time
14477.0,7,1969.6,1120,Regular
14478.0,4,1276.66,1226,Regular
14479.0,4,1124.71,562,Regular
14480.0,4,1299.52,670,Regular
14481.0,5,2284.69,1568,Regular
14482.0,12,4306.72,2869,VIP
14483.0,2,257.1,193,Occasional
14484.0,4,1070.98,744,Regular
14485.0,1,162.8,70,One-Time
14486.0,2,175.5,90,Occasional
14487.0,7,1266.27,761,Regular
14488.0,1,1064.28,799,One-Time
14489.0,5,1601.88,1032,Regular
14490.0,3,1273.89,935,Occasional
14491.0,2,340.93,139,Occasional
14492.0,7,1921.91,751,Regular
14493.0,10,5087.86,3148,Regular
14494.0,3,401.46,210,Occasional
14495.0,3,174.8,68,Occasional
14496.0,7,2363.89,905,Regular
14497.0,2,697.0600000000001,332,Occasional
14498.0,10,3900.83,2120,Regular
14499.0,9,3202.3,1729,Regular
14500.0,3,356.85,117,Occasional
14501.0,2,251.21,161,Occasional
14502.0,13,3440.91,1952,VIP
14503.0,6,3543.26,2004,Regular
14504.0,4,673.26,308,Regular
14505.0,20,11882.03,5326,VIP
14506.0,8,2967.7400000000002,937,Regular
14507.0,12,3230.14,1499,VIP
14508.0,5,822.92,347,Regular
14509.0,1,110.95,38,One-Time
14510.0,3,979.85,793,Occasional
14511.0,5,1314.81,784,Regular
14512.0,9,2799.15,1096,Regular
14513.0,6,788.01,593,Regular
14514.0,9,4380.04,2362,Regular
14515.0,12,3724.06,1893,VIP
14516.0,1,151.17,63,One-Time
14517.0,2,330.45,91,Occasional
14518.0,2,184.32,279,Occasional
14519.0,2,203.14,81,Occasional
14520.0,2,270.6,146,Occasional
14521.0,2,207.25,217,Occasional
14522.0,8,1748.42,956,Regular
14523.0,1,241.09,251,One-Time
14524.0,13,2909.86,1169,VIP
14525.0,18,13876.19,6770,VIP
14526.0,1,258.65,178,One-Time
14527.0,129,28438.8,6820,VIP
14528.0,1,364.21999999999997,278,One-Time
14529.0,3,578.61,325,Occasional
14530.0,16,6088.87,2989,VIP
14531.0,1,376.34,260,One-Time
14532.0,12,3851.48,1113,VIP
14533.0,11,3466.37,6038,VIP
14534.0,31,11770.64,4101,VIP
14535.0,9,5973.2300000000005,3214,Regular
14536.0,1,170.95,39,One-Time
14537.0,2,641.4,228,Occasional
14538.0,6,1464.48,295,Regular
14539.0,2,537.48,428,Occasional
14540.0,12,3786.81,1623,VIP
14541.0,16,4724.29,2185,VIP
14542.0,1,103.25,19,One-Time
14543.0,41,14645.54,2658,VIP
14544.0,3,2938.53,2412,Occasional
14545.0,1,349.25,236,One-Time
14546.0,12,5191.16,2691,VIP
14547.0,8,3974.75,2639,Regular
14548.0,10,3471.14,1127,Regular
14549.0,4,913.6,394,Regular
14550.0,4,1345.06,771,Regular
14551.0,7,878.09,486,Regular
14552.0,3,507.93,258,Occasional
14553.0,9,1818.6,1118,Regular
14554.0,4,2279.4900000000002,1443,Regular
14555.0,6,2304.03,842,Regular
14556.0,3,815.69,323,Occasional
14557.0,2,2305.36,972,Occasional
14558.0,3,655.5,162,Occasional
14559.0,1,75.6,72,One-Time
14560.0,44,6114.03,4580,VIP
14561.0,3,1080.76,1014,Occasional
14562.0,28,9695.44,3051,VIP
14563.0,2,640.54,279,Occasional
14564.0,2,2605.62,1295,Occasional
14565.0,6,3875.02,1948,Regular
14566.0,4,4092.0,2400,Regular
14567.0,2,1530.3600000000001,412,Occasional
14568.0,1,919.7,645,One-Time
14569.0,4,597.33,257,Regular
14570.0,3,613.75,431,Occasional
14571.0,1,160.0,56,One-Time
14572.0,16,10468.03,4281,VIP
14573.0,13,2163.12,683,VIP
14574.0,1,143.70000000000002,63,One-Time
14575.0,1,420.22,163,One-Time
14576.0,1,35.400000000000006,12,One-Time
14577.0,7,1364.15,569,Regular
14578.0,1,168.63,240,One-Time
14579.0,1,105.56,56,One-Time
14580.0,1,14.85,3,One-Time
14581.0,2,409.65,304,Occasional
